country,country_code,country_iso,prefix,voice_rate_in_usd,voice_unit_in_seconds
Poland,48,POL,482434,0.13975,60
Poland,48,POL,4824350,0.13975,60
Poland,48,POL,4824351,0.03237,60
Poland,48,POL,4824352,0.03237,60
Poland,48,POL,4824353,0.13975,60
Poland,48,POL,4824354,0.13975,60
Poland,48,POL,4824355,0.03237,60
Poland,48,POL,4824356,0.03237,60
Poland,48,POL,4824357,0.03237,60
Poland,48,POL,4824358,0.13975,60
Poland,48,POL,4824359,0.13975,60
Poland,48,POL,48243600,0.13975,60
Poland,48,POL,48243601,0.03237,60
Poland,48,POL,48243602,0.03237,60
Poland,48,POL,48243603,0.03237,60
Poland,48,POL,48243605,0.13975,60
Poland,48,POL,48243606,0.13975,60
Poland,48,POL,48243607,0.13975,60
Poland,48,POL,48243608,0.13975,60
Poland,48,POL,48243609,0.13975,60
Poland,48,POL,4824361,0.03237,60
Poland,48,POL,4824362,0.03237,60
Poland,48,POL,4824363,0.03237,60
Poland,48,POL,4824364,0.03237,60
Poland,48,POL,4824365,0.03237,60
Poland,48,POL,4824366,0.03237,60
Poland,48,POL,4824367,0.03237,60
Poland,48,POL,4824368,0.03237,60
Poland,48,POL,4824369,0.03237,60
Poland,48,POL,4824370,0.13975,60
Poland,48,POL,4824371,0.13975,60
Poland,48,POL,4824372,0.13975,60
Poland,48,POL,4824373,0.13975,60
Poland,48,POL,4824374,0.13975,60
Poland,48,POL,4824375,0.13975,60
Poland,48,POL,4824376,0.13975,60
Poland,48,POL,48243770,0.03237,60
Poland,48,POL,48243771,0.03237,60
Poland,48,POL,48243772,0.03237,60
Poland,48,POL,48243773,0.03237,60
Poland,48,POL,48243774,0.03237,60
Poland,48,POL,48243775,0.13975,60
Poland,48,POL,48243776,0.13975,60
Poland,48,POL,48243777,0.13975,60
Poland,48,POL,48243778,0.13975,60
Poland,48,POL,48243779,0.13975,60
Poland,48,POL,4824378,0.13975,60
Poland,48,POL,4824379,0.13975,60
Poland,48,POL,48243800,0.13975,60
Poland,48,POL,48243801,0.03237,60
Poland,48,POL,48243802,0.13975,60
Poland,48,POL,48243803,0.13975,60
Poland,48,POL,48243804,0.13975,60
Poland,48,POL,48243805,0.13975,60
Poland,48,POL,48243806,0.13975,60
Poland,48,POL,48243807,0.13975,60
Poland,48,POL,48243808,0.13975,60
Poland,48,POL,48243809,0.13975,60
Poland,48,POL,48243810,0.13975,60
Poland,48,POL,48243811,0.03237,60
Poland,48,POL,48243812,0.03237,60
Poland,48,POL,48243813,0.03237,60
Poland,48,POL,48243814,0.03237,60
Poland,48,POL,48243815,0.13975,60
Poland,48,POL,48243816,0.13975,60
Poland,48,POL,48243817,0.13975,60
Poland,48,POL,48243818,0.13975,60
Poland,48,POL,48243819,0.13975,60
Poland,48,POL,48243820,0.13975,60
Poland,48,POL,48243821,0.03237,60
Poland,48,POL,48243822,0.03237,60
Poland,48,POL,48243826,0.13975,60
Poland,48,POL,48243827,0.13975,60
Poland,48,POL,48243828,0.13975,60
Poland,48,POL,48243829,0.13975,60
Poland,48,POL,48243830,0.03237,60
Poland,48,POL,48243831,0.03237,60
Poland,48,POL,48243832,0.03237,60
Poland,48,POL,48243833,0.03237,60
Poland,48,POL,48243834,0.13975,60
Poland,48,POL,48243835,0.13975,60
Poland,48,POL,48243836,0.13975,60
Poland,48,POL,48243837,0.13975,60
Poland,48,POL,48243838,0.13975,60
Poland,48,POL,48243839,0.03237,60
Poland,48,POL,4824384,0.03237,60
Poland,48,POL,48243850,0.03237,60
Poland,48,POL,48243851,0.03237,60
Poland,48,POL,48243852,0.03237,60
Poland,48,POL,48243853,0.03237,60
Poland,48,POL,48243854,0.13975,60
Poland,48,POL,48243855,0.13975,60
Poland,48,POL,48243856,0.13975,60
Poland,48,POL,48243857,0.13975,60
Poland,48,POL,48243858,0.13975,60
Poland,48,POL,48243859,0.13975,60
Poland,48,POL,4824386,0.03237,60
Poland,48,POL,4824387,0.03237,60
Poland,48,POL,4824388,0.03237,60
Poland,48,POL,4824389,0.03237,60
Poland,48,POL,482439,0.13975,60
Poland,48,POL,482440,0.13975,60
Poland,48,POL,482441,0.13975,60
Poland,48,POL,4824420,0.13975,60
Poland,48,POL,4824421,0.13975,60
Poland,48,POL,4824422,0.13975,60
Poland,48,POL,4824423,0.13975,60
Poland,48,POL,48244240,0.13975,60
Poland,48,POL,48244241,0.13975,60
Poland,48,POL,48244242,0.13975,60
Poland,48,POL,48244243,0.13975,60
Poland,48,POL,48244244,0.03237,60
Poland,48,POL,48244245,0.13975,60
Poland,48,POL,48244246,0.13975,60
Poland,48,POL,48244247,0.13975,60
Poland,48,POL,48244248,0.13975,60
Poland,48,POL,48244249,0.13975,60
Poland,48,POL,4824425,0.13975,60
Poland,48,POL,4824426,0.13975,60
Poland,48,POL,4824427,0.13975,60
Poland,48,POL,4824428,0.13975,60
Poland,48,POL,4824429,0.13975,60
Poland,48,POL,482443,0.13975,60
Poland,48,POL,482444,0.13975,60
Poland,48,POL,482445,0.13975,60
Poland,48,POL,482446,0.13975,60
Poland,48,POL,482447,0.13975,60
Poland,48,POL,482448,0.13975,60
Poland,48,POL,482449,0.13975,60
Poland,48,POL,4824500,0.13975,60
Poland,48,POL,4824501,0.13975,60
Poland,48,POL,4824502,0.13975,60
Poland,48,POL,4824503,0.13975,60
Poland,48,POL,4824504,0.13975,60
Poland,48,POL,4824505,0.13975,60
Poland,48,POL,48245060,0.13975,60
Poland,48,POL,48245061,0.13975,60
Poland,48,POL,48245062,0.13975,60
Poland,48,POL,48245063,0.13975,60
Poland,48,POL,48245064,0.13975,60
Poland,48,POL,48245065,0.03237,60
Poland,48,POL,48245066,0.13975,60
Poland,48,POL,48245067,0.13975,60
Poland,48,POL,48245068,0.13975,60
Poland,48,POL,48245069,0.13975,60
Poland,48,POL,4824507,0.13975,60
Poland,48,POL,4824508,0.13975,60
Poland,48,POL,4824509,0.13975,60
Poland,48,POL,482451,0.13975,60
Poland,48,POL,4824520,0.13975,60
Poland,48,POL,4824521,0.13975,60
Poland,48,POL,4824522,0.13975,60
Poland,48,POL,4824523,0.13975,60
Poland,48,POL,48245240,0.13975,60
Poland,48,POL,48245241,0.13975,60
Poland,48,POL,48245242,0.13975,60
Poland,48,POL,48245243,0.13975,60
Poland,48,POL,48245244,0.13975,60
Poland,48,POL,48245245,0.03237,60
Poland,48,POL,48245246,0.13975,60
Poland,48,POL,48245247,0.13975,60
Poland,48,POL,48245248,0.13975,60
Poland,48,POL,48245249,0.13975,60
Poland,48,POL,4824525,0.13975,60
Poland,48,POL,4824526,0.13975,60
Poland,48,POL,4824527,0.13975,60
Poland,48,POL,4824528,0.13975,60
Poland,48,POL,4824529,0.13975,60
Poland,48,POL,482453,0.13975,60
Poland,48,POL,482454,0.13975,60
Poland,48,POL,482455,0.13975,60
Poland,48,POL,482456,0.13975,60
Poland,48,POL,482457,0.13975,60
Poland,48,POL,482458,0.13975,60
Poland,48,POL,482459,0.13975,60
Poland,48,POL,48246,0.13975,60
Poland,48,POL,48247,0.13975,60
Poland,48,POL,482480,0.13975,60
Poland,48,POL,482481,0.13975,60
Poland,48,POL,482482,0.13975,60
Poland,48,POL,482483,0.13975,60
Poland,48,POL,48248400,0.13975,60
Poland,48,POL,48248401,0.13975,60
Poland,48,POL,48248402,0.03237,60
Poland,48,POL,48248403,0.13975,60
Poland,48,POL,48248404,0.13975,60
Poland,48,POL,48248405,0.13975,60
Poland,48,POL,48248406,0.13975,60
Poland,48,POL,48248407,0.13975,60
Poland,48,POL,48248408,0.13975,60
Poland,48,POL,48248409,0.13975,60
Poland,48,POL,48248410,0.13975,60
Poland,48,POL,48248412,0.03237,60
Poland,48,POL,48248413,0.13975,60
Poland,48,POL,48248414,0.13975,60
Poland,48,POL,48248415,0.13975,60
Poland,48,POL,48248416,0.13975,60
Poland,48,POL,48248417,0.13975,60
Poland,48,POL,48248418,0.13975,60
Poland,48,POL,48248419,0.13975,60
Poland,48,POL,48248420,0.13975,60
Poland,48,POL,48248421,0.13975,60
Poland,48,POL,48248422,0.03237,60
Poland,48,POL,48248423,0.13975,60
Poland,48,POL,48248424,0.03237,60
Poland,48,POL,48248425,0.13975,60
Poland,48,POL,48248426,0.13975,60
Poland,48,POL,48248427,0.13975,60
Poland,48,POL,48248428,0.13975,60
Poland,48,POL,48248429,0.13975,60
Poland,48,POL,48248430,0.13975,60
Poland,48,POL,48248431,0.13975,60
Poland,48,POL,48248432,0.03237,60
Poland,48,POL,48248433,0.13975,60
Poland,48,POL,48248434,0.13975,60
Poland,48,POL,48248435,0.13975,60
Poland,48,POL,48248436,0.13975,60
Poland,48,POL,48248437,0.13975,60
Poland,48,POL,48248438,0.13975,60
Poland,48,POL,48248439,0.13975,60
Poland,48,POL,48248440,0.13975,60
Poland,48,POL,48248441,0.13975,60
Poland,48,POL,48248442,0.03237,60
Poland,48,POL,48248443,0.13975,60
Poland,48,POL,48248444,0.13975,60
Poland,48,POL,48248445,0.13975,60
Poland,48,POL,48248446,0.13975,60
Poland,48,POL,48248447,0.13975,60
Poland,48,POL,48248448,0.13975,60
Poland,48,POL,48248449,0.13975,60
Poland,48,POL,48248450,0.13975,60
Poland,48,POL,48248451,0.13975,60
Poland,48,POL,48248452,0.03237,60
Poland,48,POL,48248453,0.13975,60
Poland,48,POL,48248454,0.13975,60
Poland,48,POL,48248455,0.13975,60
Poland,48,POL,48248456,0.13975,60
Poland,48,POL,48248457,0.13975,60
Poland,48,POL,48248458,0.13975,60
Poland,48,POL,48248459,0.13975,60
Poland,48,POL,48248460,0.13975,60
Poland,48,POL,48248461,0.13975,60
Poland,48,POL,48248462,0.03237,60
Poland,48,POL,48248463,0.13975,60
Poland,48,POL,48248464,0.13975,60
Poland,48,POL,48248465,0.13975,60
Poland,48,POL,48248466,0.13975,60
Poland,48,POL,48248467,0.13975,60
Poland,48,POL,48248468,0.13975,60
Poland,48,POL,48248469,0.13975,60
Poland,48,POL,48248470,0.13975,60
Poland,48,POL,48248471,0.13975,60
Poland,48,POL,48248472,0.03237,60
Poland,48,POL,48248473,0.13975,60
Poland,48,POL,48248474,0.13975,60
Poland,48,POL,48248475,0.13975,60
Poland,48,POL,48248476,0.13975,60
Poland,48,POL,48248477,0.13975,60
Poland,48,POL,48248478,0.13975,60
Poland,48,POL,48248479,0.13975,60
Poland,48,POL,48248480,0.13975,60
Poland,48,POL,48248481,0.13975,60
Poland,48,POL,48248482,0.03237,60
Poland,48,POL,48248483,0.13975,60
Poland,48,POL,48248484,0.13975,60
Poland,48,POL,48248485,0.13975,60
Poland,48,POL,48248486,0.13975,60
Poland,48,POL,48248487,0.13975,60
Poland,48,POL,48248488,0.13975,60
Poland,48,POL,48248489,0.13975,60
Poland,48,POL,48248490,0.13975,60
Poland,48,POL,48248491,0.13975,60
Poland,48,POL,48248492,0.03237,60
Poland,48,POL,48248493,0.13975,60
Poland,48,POL,48248494,0.13975,60
Poland,48,POL,48248495,0.13975,60
Poland,48,POL,48248496,0.13975,60
Poland,48,POL,48248497,0.13975,60
Poland,48,POL,48248498,0.13975,60
Poland,48,POL,48248499,0.13975,60
Poland,48,POL,482485,0.13975,60
Poland,48,POL,482486,0.13975,60
Poland,48,POL,482487,0.13975,60
Poland,48,POL,4824880,0.13975,60
Poland,48,POL,4824881,0.13975,60
Poland,48,POL,4824882,0.13975,60
Poland,48,POL,4824883,0.13975,60
Poland,48,POL,4824884,0.13975,60
Poland,48,POL,4824885,0.13975,60
Poland,48,POL,4824886,0.13975,60
Poland,48,POL,4824887,0.13975,60
Poland,48,POL,48248880,0.13975,60
Poland,48,POL,48248881,0.03237,60
Poland,48,POL,48248882,0.13975,60
Poland,48,POL,48248883,0.13975,60
Poland,48,POL,48248884,0.13975,60
Poland,48,POL,48248885,0.13975,60
Poland,48,POL,48248886,0.13975,60
Poland,48,POL,48248887,0.13975,60
Poland,48,POL,48248888,0.03237,60
Poland,48,POL,48248889,0.13975,60
Poland,48,POL,4824889,0.13975,60
Poland,48,POL,482489,0.13975,60
Poland,48,POL,482490,0.13975,60
Poland,48,POL,482491,0.13975,60
Poland,48,POL,4824920,0.13975,60
Poland,48,POL,4824921,0.13975,60
Poland,48,POL,4824922,0.13975,60
Poland,48,POL,4824923,0.13975,60
Poland,48,POL,48249240,0.13975,60
Poland,48,POL,48249241,0.13975,60
Poland,48,POL,48249242,0.13975,60
Poland,48,POL,48249243,0.13975,60
Poland,48,POL,48249244,0.13975,60
Poland,48,POL,48249245,0.13975,60
Poland,48,POL,48249246,0.13975,60
Poland,48,POL,48249247,0.13975,60
Poland,48,POL,48249248,0.13975,60
Poland,48,POL,48249249,0.03237,60
Poland,48,POL,4824925,0.13975,60
Poland,48,POL,4824926,0.13975,60
Poland,48,POL,4824927,0.13975,60
Poland,48,POL,4824928,0.13975,60
Poland,48,POL,4824929,0.13975,60
Poland,48,POL,482493,0.13975,60
Poland,48,POL,482494,0.13975,60
Poland,48,POL,482495,0.13975,60
Poland,48,POL,482496,0.13975,60
Poland,48,POL,482497,0.13975,60
Poland,48,POL,482498,0.13975,60
Poland,48,POL,482499,0.13975,60
Poland,48,POL,4825,0.13975,60
Poland,48,POL,48250,0.13975,60
Poland,48,POL,48251,0.13975,60
Poland,48,POL,48252,0.13975,60
Poland,48,POL,4825300,0.03237,60
Poland,48,POL,4825301,0.13975,60
Poland,48,POL,4825302,0.13975,60
Poland,48,POL,4825303,0.13975,60
Poland,48,POL,4825304,0.13975,60
Poland,48,POL,4825305,0.13975,60
Poland,48,POL,4825306,0.13975,60
Poland,48,POL,48253070,0.03237,60
Poland,48,POL,48253074,0.13975,60
Poland,48,POL,48253075,0.13975,60
Poland,48,POL,48253076,0.13975,60
Poland,48,POL,48253077,0.13975,60
Poland,48,POL,48253078,0.13975,60
Poland,48,POL,48253079,0.13975,60
Poland,48,POL,4825308,0.13975,60
Poland,48,POL,48253080,0.13975,60
Poland,48,POL,48253082,0.13975,60
Poland,48,POL,48253083,0.13975,60
Poland,48,POL,48253084,0.13975,60
Poland,48,POL,48253085,0.13975,60
Poland,48,POL,48253086,0.13975,60
Poland,48,POL,48253087,0.13975,60
Poland,48,POL,48253088,0.13975,60
Poland,48,POL,48253089,0.13975,60
Poland,48,POL,4825309,0.13975,60
Poland,48,POL,482531,0.13975,60
Poland,48,POL,482532,0.13975,60
Poland,48,POL,482533,0.13975,60
Poland,48,POL,482534,0.13975,60
Poland,48,POL,482535,0.13975,60
Poland,48,POL,482536,0.13975,60
Poland,48,POL,482537,0.13975,60
Poland,48,POL,482538,0.13975,60
Poland,48,POL,482539,0.13975,60
Poland,48,POL,48254001,0.13975,60
Poland,48,POL,48254002,0.13975,60
Poland,48,POL,48254003,0.13975,60
Poland,48,POL,48254004,0.13975,60
Poland,48,POL,48254005,0.13975,60
Poland,48,POL,48254006,0.13975,60
Poland,48,POL,48254007,0.13975,60
Poland,48,POL,48254008,0.13975,60
Poland,48,POL,48254009,0.13975,60
Poland,48,POL,4825401,0.13975,60
Poland,48,POL,4825402,0.13975,60
Poland,48,POL,4825403,0.13975,60
Poland,48,POL,4825404,0.13975,60
Poland,48,POL,4825405,0.13975,60
Poland,48,POL,4825406,0.13975,60
Poland,48,POL,4825407,0.13975,60
Poland,48,POL,4825408,0.13975,60
Poland,48,POL,4825409,0.13975,60
Poland,48,POL,482541,0.13975,60
Poland,48,POL,482542,0.13975,60
Poland,48,POL,482543,0.13975,60
Poland,48,POL,482544,0.13975,60
Poland,48,POL,482545,0.13975,60
Poland,48,POL,4825460,0.13975,60
Poland,48,POL,4825461,0.13975,60
Poland,48,POL,4825462,0.13975,60
Poland,48,POL,4825463,0.13975,60
Poland,48,POL,4825464,0.13975,60
Poland,48,POL,4825465,0.13975,60
Poland,48,POL,4825466,0.13975,60
Poland,48,POL,4825467,0.03237,60
Poland,48,POL,4825468,0.13975,60
Poland,48,POL,4825469,0.13975,60
Poland,48,POL,482547,0.13975,60
Poland,48,POL,482548,0.13975,60
Poland,48,POL,482549,0.13975,60
Poland,48,POL,4825500,0.13975,60
Poland,48,POL,4825501,0.13975,60
Poland,48,POL,4825502,0.13975,60
Poland,48,POL,4825503,0.13975,60
Poland,48,POL,4825504,0.13975,60
Poland,48,POL,4825505,0.13975,60
Poland,48,POL,48255060,0.13975,60
Poland,48,POL,48255061,0.13975,60
Poland,48,POL,48255062,0.13975,60
Poland,48,POL,48255063,0.13975,60
Poland,48,POL,48255064,0.13975,60
Poland,48,POL,48255065,0.03237,60
Poland,48,POL,48255066,0.13975,60
Poland,48,POL,48255067,0.13975,60
Poland,48,POL,48255068,0.13975,60
Poland,48,POL,48255069,0.13975,60
Poland,48,POL,4825507,0.13975,60
Poland,48,POL,4825508,0.13975,60
Poland,48,POL,4825509,0.13975,60
Poland,48,POL,482551,0.13975,60
Poland,48,POL,4825520,0.13975,60
Poland,48,POL,4825521,0.13975,60
Poland,48,POL,4825522,0.13975,60
Poland,48,POL,4825523,0.13975,60
Poland,48,POL,4825524,0.13975,60
Poland,48,POL,48255250,0.13975,60
Poland,48,POL,48255251,0.13975,60
Poland,48,POL,48255252,0.13975,60
Poland,48,POL,48255253,0.13975,60
Poland,48,POL,48255254,0.13975,60
Poland,48,POL,48255256,0.13975,60
Poland,48,POL,48255257,0.13975,60
Poland,48,POL,48255258,0.13975,60
Poland,48,POL,48255259,0.13975,60
Poland,48,POL,4825526,0.13975,60
Poland,48,POL,4825527,0.13975,60
Poland,48,POL,4825528,0.13975,60
Poland,48,POL,4825529,0.13975,60
Poland,48,POL,482553,0.13975,60
Poland,48,POL,4825540,0.13975,60
Poland,48,POL,4825541,0.13975,60
Poland,48,POL,48255420,0.13975,60
Poland,48,POL,48255421,0.13975,60
Poland,48,POL,48255422,0.13975,60
Poland,48,POL,48255423,0.13975,60
Poland,48,POL,48255424,0.13975,60
Poland,48,POL,48255425,0.13975,60
Poland,48,POL,48255426,0.03237,60
Poland,48,POL,48255427,0.13975,60
Poland,48,POL,48255428,0.13975,60
Poland,48,POL,48255429,0.13975,60
Poland,48,POL,4825543,0.13975,60
Poland,48,POL,4825544,0.13975,60
Poland,48,POL,4825545,0.13975,60
Poland,48,POL,4825546,0.13975,60
Poland,48,POL,4825547,0.13975,60
Poland,48,POL,4825548,0.13975,60
Poland,48,POL,4825549,0.13975,60
Poland,48,POL,482555,0.13975,60
Poland,48,POL,482556,0.13975,60
Poland,48,POL,482557,0.13975,60
Poland,48,POL,482558,0.13975,60
Poland,48,POL,482559,0.13975,60
Poland,48,POL,482560,0.13975,60
Poland,48,POL,482561,0.13975,60
Poland,48,POL,4825620,0.13975,60
Poland,48,POL,4825621,0.13975,60
Poland,48,POL,4825622,0.13975,60
Poland,48,POL,48256230,0.13975,60
Poland,48,POL,48256231,0.13975,60
Poland,48,POL,48256232,0.13975,60
Poland,48,POL,48256233,0.13975,60
Poland,48,POL,48256234,0.13975,60
Poland,48,POL,48256235,0.13975,60
Poland,48,POL,48256236,0.13975,60
Poland,48,POL,48256237,0.13975,60
Poland,48,POL,48256238,0.13975,60
Poland,48,POL,48256239,0.03237,60
Poland,48,POL,4825624,0.13975,60
Poland,48,POL,4825625,0.13975,60
Poland,48,POL,4825626,0.13975,60
Poland,48,POL,4825627,0.13975,60
Poland,48,POL,4825628,0.13975,60
Poland,48,POL,48256290,0.13975,60
Poland,48,POL,48256291,0.13975,60
Poland,48,POL,48256292,0.13975,60
Poland,48,POL,48256293,0.13975,60
Poland,48,POL,48256294,0.13975,60
Poland,48,POL,48256295,0.13975,60
Poland,48,POL,48256296,0.13975,60
Poland,48,POL,482563,0.13975,60
Poland,48,POL,482564,0.13975,60
Poland,48,POL,482565,0.13975,60
Poland,48,POL,482566,0.13975,60
Poland,48,POL,482567,0.13975,60
Poland,48,POL,4825680,0.13975,60
Poland,48,POL,4825681,0.13975,60
Poland,48,POL,4825682,0.13975,60
Poland,48,POL,4825683,0.13975,60
Poland,48,POL,48256840,0.13975,60
Poland,48,POL,48256841,0.13975,60
Poland,48,POL,48256842,0.13975,60
Poland,48,POL,48256843,0.13975,60
Poland,48,POL,48256844,0.13975,60
Poland,48,POL,48256845,0.13975,60
Poland,48,POL,48256846,0.13975,60
Poland,48,POL,48256847,0.03237,60
Poland,48,POL,48256848,0.13975,60
Poland,48,POL,48256849,0.13975,60
Poland,48,POL,4825685,0.13975,60
Poland,48,POL,4825686,0.13975,60
Poland,48,POL,4825687,0.13975,60
Poland,48,POL,4825688,0.13975,60
Poland,48,POL,4825689,0.13975,60
Poland,48,POL,4825690,0.13975,60
Poland,48,POL,48256910,0.03237,60
Poland,48,POL,48256911,0.13975,60
Poland,48,POL,48256912,0.13975,60
Poland,48,POL,48256913,0.13975,60
Poland,48,POL,48256914,0.13975,60
Poland,48,POL,48256915,0.13975,60
Poland,48,POL,48256916,0.03237,60
Poland,48,POL,48256917,0.03237,60
Poland,48,POL,48256918,0.03237,60
Poland,48,POL,48256919,0.03237,60
Poland,48,POL,4825692,0.13975,60
Poland,48,POL,4825693,0.13975,60
Poland,48,POL,4825694,0.13975,60
Poland,48,POL,4825695,0.13975,60
Poland,48,POL,4825696,0.13975,60
Poland,48,POL,4825697,0.13975,60
Poland,48,POL,4825698,0.13975,60
Poland,48,POL,4825699,0.13975,60
Poland,48,POL,482570,0.13975,60
Poland,48,POL,482571,0.13975,60
Poland,48,POL,482572,0.13975,60
Poland,48,POL,482573,0.13975,60
Poland,48,POL,4825740,0.03237,60
Poland,48,POL,482574090,0.8853,60
Poland,48,POL,4825741,0.03237,60
Poland,48,POL,48257420,0.13975,60
Poland,48,POL,48257421,0.03237,60
Poland,48,POL,48257422,0.03237,60
Poland,48,POL,48257424,0.13975,60
Poland,48,POL,48257425,0.13975,60
Poland,48,POL,48257426,0.13975,60
Poland,48,POL,48257427,0.13975,60
Poland,48,POL,48257428,0.13975,60
Poland,48,POL,48257429,0.13975,60
Poland,48,POL,48257431,0.03237,60
Poland,48,POL,48257432,0.03237,60
Poland,48,POL,4825744,0.13975,60
Poland,48,POL,4825745,0.13975,60
Poland,48,POL,48257460,0.13975,60
Poland,48,POL,48257461,0.03237,60
Poland,48,POL,48257462,0.03237,60
Poland,48,POL,48257463,0.03237,60
Poland,48,POL,48257464,0.03237,60
Poland,48,POL,48257465,0.13975,60
Poland,48,POL,48257466,0.13975,60
Poland,48,POL,48257467,0.13975,60
Poland,48,POL,48257468,0.13975,60
Poland,48,POL,48257469,0.13975,60
Poland,48,POL,4825747,0.03237,60
Poland,48,POL,48257480,0.03237,60
Poland,48,POL,48257481,0.03237,60
Poland,48,POL,48257482,0.03237,60
Poland,48,POL,48257483,0.03237,60
Poland,48,POL,48257484,0.03237,60
Poland,48,POL,48257485,0.03237,60
Poland,48,POL,4825749,0.03237,60
Poland,48,POL,48257500,0.13975,60
Poland,48,POL,48257501,0.03237,60
Poland,48,POL,48257502,0.03237,60
Poland,48,POL,48257503,0.03237,60
Poland,48,POL,48257504,0.03237,60
Poland,48,POL,48257505,0.03237,60
Poland,48,POL,48257506,0.03237,60
Poland,48,POL,48257507,0.03237,60
Poland,48,POL,48257508,0.03237,60
Poland,48,POL,48257509,0.13975,60
Poland,48,POL,48257510,0.13975,60
Poland,48,POL,48257511,0.13975,60
Poland,48,POL,48257512,0.13975,60
Poland,48,POL,48257513,0.03237,60
Poland,48,POL,48257514,0.03237,60
Poland,48,POL,48257515,0.03237,60
Poland,48,POL,48257516,0.03237,60
Poland,48,POL,48257517,0.03237,60
Poland,48,POL,48257518,0.03237,60
Poland,48,POL,48257519,0.03237,60
Poland,48,POL,4825752,0.13975,60
Poland,48,POL,48257530,0.13975,60
Poland,48,POL,48257531,0.03237,60
Poland,48,POL,48257532,0.03237,60
Poland,48,POL,48257533,0.03237,60
Poland,48,POL,48257534,0.03237,60
Poland,48,POL,48257535,0.03237,60
Poland,48,POL,48257536,0.03237,60
Poland,48,POL,48257537,0.13975,60
Poland,48,POL,48257538,0.13975,60
Poland,48,POL,48257539,0.13975,60
Poland,48,POL,4825754,0.13975,60
Poland,48,POL,4825755,0.13975,60
Poland,48,POL,48257560,0.13975,60
Poland,48,POL,48257561,0.13975,60
Poland,48,POL,48257562,0.13975,60
Poland,48,POL,48257563,0.13975,60
Poland,48,POL,48257564,0.13975,60
Poland,48,POL,48257565,0.13975,60
Poland,48,POL,48257566,0.13975,60
Poland,48,POL,48257568,0.13975,60
Poland,48,POL,48257569,0.13975,60
Poland,48,POL,4825757,0.13975,60
Poland,48,POL,4825758,0.13975,60
Poland,48,POL,4825759,0.13975,60
Poland,48,POL,482576,0.13975,60
Poland,48,POL,482577,0.13975,60
Poland,48,POL,4825780,0.13975,60
Poland,48,POL,4825781,0.03237,60
Poland,48,POL,4825782,0.03237,60
Poland,48,POL,4825783,0.03237,60
Poland,48,POL,4825784,0.03237,60
Poland,48,POL,4825785,0.03237,60
Poland,48,POL,4825786,0.03237,60
Poland,48,POL,4825787,0.03237,60
Poland,48,POL,4825788,0.13975,60
Poland,48,POL,48257880,0.13975,60
Poland,48,POL,48257881,0.13975,60
Poland,48,POL,48257882,0.13975,60
Poland,48,POL,48257883,0.13975,60
Poland,48,POL,48257884,0.13975,60
Poland,48,POL,48257885,0.13975,60
Poland,48,POL,48257886,0.13975,60
Poland,48,POL,48257887,0.13975,60
Poland,48,POL,48257889,0.13975,60
Poland,48,POL,4825789,0.13975,60
Poland,48,POL,4825791,0.13975,60
Poland,48,POL,48257910,0.13975,60
Poland,48,POL,48257912,0.13975,60
